areaName,Borough,areaType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05
South Jamaica,Queens,neighborhood,303550.000,223080.000,254500.000,250000.000,247000.000,260500.000,310000.000,245000.000,254500.000,280750.000,284460.500,254500.000,250000.000,207912.000,285000.000,298000.000,325000.000,254170.000,285500.000,223000.000,206406.000,265000.000,266500.000,225000.000,231579.500,275600.000,297000.000,286381.000,267500.000,305246.000,260000.000,231500.000,300000.000,300000.000,266175.000,280000.000,235000.000,290000.000,285000.000,300000.000,265000.000,292500.000,274500.000,291500.000,270000.000,325500.000,290000.000,291500.000,275000.000,269000.000,287750.000,285000.000,300000.000,276350.000,310250.000,257318.000,275050.000,265100.000,251250.000,322500.000,290000.000,309000.000,317500.000,306500.000,349800.000,350000.000,301500.000,370840.000,340000.000,360000.000,352500.000,362500.000,405000.000,430000.000,349000.000,392000.000,391250.000,311250.000,401500.000,300000.000,350000.000,366500.000,336250.000,430000.000,367500.000,438000.000,320000.000,416000.000,381435.000,419500.000,345000.000,355000.000,395790.000,439062.000,360000.000,440000.000,405375.500,475000.000,475000.000,467500.000,490000.000,422000.000,481000.000,469700.000,467500.000,475000.000,483550.000,487500.000,439360.000,473109.500,495500.000,459725.000,467500.000,480000.000,477655.000,483000.000,500000.000,505000.000,431000.000,478500.000,494849.500,455000.000,508800.000,558500.000,547500.000,595000.000,425000.000,520000.000,492000.000,492500.000,559500.000,538750.000,569000.000,520000.000,557000.000,521500.000,558500.000
South Ozone Park,Queens,neighborhood,340000.000,375000.000,320750.000,320000.000,353386.000,328512.500,314000.000,334750.000,289200.000,350000.000,335000.000,275000.000,370000.000,369250.000,320000.000,322500.000,337000.000,381560.000,355000.000,357000.000,290000.000,,305500.000,280000.000,378875.000,327500.000,375000.000,300000.000,,350000.000,360800.000,350000.000,362500.000,310000.000,301725.000,345000.000,333000.000,425000.000,345000.000,337000.000,305000.000,410000.000,349250.000,353750.000,375000.000,375000.000,417500.000,380000.000,430000.000,389000.000,340000.000,394375.000,370000.000,420000.000,357500.000,400000.000,400000.000,416000.000,386900.000,415000.000,322500.000,385000.000,435000.000,413000.000,517500.000,418000.000,443000.000,400000.000,460000.000,427500.000,450000.000,431250.000,482000.000,470000.000,500000.000,410000.000,435000.000,415000.000,401000.000,435000.000,447000.000,421000.000,440000.000,460000.000,467500.000,460000.000,487000.000,425000.000,435000.000,468000.000,530000.000,587500.000,497512.500,490000.000,529500.000,545000.000,465000.000,514000.000,510000.000,480000.000,560000.000,517500.000,525000.000,582495.000,471992.500,555000.000,540000.000,546000.000,590000.000,540000.000,530000.000,576000.000,517500.000,607500.000,553130.000,537577.500,548000.000,565000.000,610500.000,541125.500,600000.000,545000.000,583500.000,530000.000,,542528.000,,576500.000,660000.000,610000.000,660000.000,610000.000,660000.000,605500.000,610000.000,690000.000,627500.000
South Queens,Queens,submarket,340000.000,328480.000,348500.000,340000.000,350000.000,335000.000,350000.000,340000.000,345000.000,326912.500,342750.000,337000.000,320000.000,323000.000,320000.000,330000.000,340000.000,340000.000,344750.000,345000.000,329000.000,333400.000,329300.000,335000.000,329500.000,335000.000,335000.000,338600.000,335500.000,348000.000,340000.000,350000.000,354360.000,330000.000,340000.000,360000.000,340500.000,340000.000,330000.000,347250.000,355713.500,350080.500,365000.000,366520.000,375000.000,368750.000,370000.000,365000.000,385000.000,371375.000,375000.000,380000.000,370000.000,389500.000,385000.000,394000.000,385263.500,395000.000,385000.000,401540.000,400000.000,399000.000,405749.500,390625.000,402400.000,406000.000,420000.000,420000.000,425000.000,410000.000,420000.000,427500.000,445740.000,440000.000,425000.000,431500.000,433000.000,429225.000,459500.000,445000.000,457920.000,460000.000,457000.000,465000.000,460000.000,459900.000,460000.000,453200.000,455000.000,472100.000,485000.000,508000.000,495000.000,487500.000,499000.000,500000.000,475000.000,529000.000,500000.000,520000.000,515000.000,510000.000,530000.000,535000.000,540000.000,540000.000,538500.000,540000.000,534780.000,524000.000,540854.500,545000.000,545000.000,560000.000,547500.000,562500.000,565000.000,569000.000,540000.000,550000.000,575000.000,535500.000,585000.000,565000.000,585000.000,587500.000,584500.000,580000.000,600000.000,599000.000,625000.000,625000.000,629000.000,625000.000,637424.000,650000.000,670000.000
South Richmond Hill,Queens,neighborhood,395000.000,,356000.000,330000.000,345000.000,345000.000,410000.000,380000.000,414623.000,285000.000,358500.000,275000.000,334000.000,287000.000,345000.000,389500.000,323500.000,340025.000,322000.000,351500.000,305000.000,332500.000,280000.000,350000.000,324500.000,330000.000,370000.000,350000.000,325000.000,360000.000,345000.000,353750.000,370000.000,,375000.000,356925.000,362500.000,347500.000,321000.000,385250.000,325000.000,371500.000,376500.000,365000.000,378000.000,375000.000,460000.000,280000.000,,380000.000,435000.000,412500.000,418000.000,357500.000,396000.000,405000.000,382000.000,441000.000,410000.000,423750.000,392000.000,420000.000,412500.000,415000.000,455000.000,495000.000,426000.000,455615.000,445000.000,430000.000,415000.000,445000.000,425000.000,459000.000,475000.000,400000.000,466000.000,427500.000,432500.000,482500.000,494500.000,484000.000,527500.000,560000.000,532000.000,464000.000,468000.000,465000.000,440009.500,472500.000,500000.000,525000.000,552500.000,547500.000,480000.000,535000.000,515000.000,570000.000,502100.000,552500.000,507499.500,613396.000,560000.000,595000.000,600000.000,640000.000,575000.000,605500.000,619000.000,580000.000,610000.000,610000.000,580000.000,627500.000,562500.000,599000.000,607500.000,680000.000,567500.000,612500.000,640000.000,,600000.000,590000.000,,651000.000,640000.000,590600.000,560000.000,656400.000,617000.000,615000.000,630000.000,626500.000,612000.000,685000.000,690000.000
Springfield Gardens,Queens,neighborhood,298090.000,400000.000,368500.000,354500.000,354950.000,426250.000,296979.000,339690.000,299000.000,279355.000,292600.000,357220.000,262500.000,269000.000,286455.000,270000.000,299250.000,337700.000,367000.000,378610.000,373250.000,345000.000,307446.000,321000.000,310000.000,359000.000,247525.000,339999.500,323000.000,301412.000,320000.000,270000.000,,360720.000,245000.000,365500.000,287376.000,295000.000,352500.000,369000.000,319800.000,348500.000,353000.000,421500.000,350000.000,293000.000,370000.000,325000.000,322500.000,315000.000,333900.000,280900.000,350220.000,408000.000,360000.000,366500.000,333900.000,333000.000,345000.000,400500.000,450000.000,413500.000,340000.000,370800.000,412000.000,386000.000,394911.000,370000.000,410000.000,372250.000,375000.000,414500.000,360000.000,411000.000,370000.000,382500.000,433000.000,397000.000,445000.000,455000.000,465000.000,455000.000,400000.000,440000.000,440000.000,370000.000,464000.000,427500.000,460000.000,423500.000,408500.000,420000.000,463750.000,480000.000,495000.000,410000.000,495000.000,440000.000,514000.000,451000.000,467500.000,500000.000,435000.000,515000.000,494375.000,490000.000,530282.500,551200.000,448000.000,450000.000,467500.000,505000.000,498000.000,542500.000,512108.000,502500.000,447666.000,591000.000,477000.000,575000.000,598000.000,602500.000,565000.000,499500.000,608000.000,507500.000,613500.000,577500.000,657000.000,610000.000,675000.000,665000.000,591500.000,577500.000,580000.000,607500.000,721000.000
St. Albans,Queens,neighborhood,285000.000,250000.000,312750.000,340000.000,349800.000,324300.000,310358.000,298920.000,300000.000,325000.000,320000.000,298418.500,239000.000,319060.000,241000.000,263303.000,290000.000,274425.000,325000.000,257500.000,329800.000,309000.000,258750.000,321200.000,325000.000,292500.000,324468.000,305000.000,287500.000,280000.000,312000.000,305000.000,277500.000,280700.000,285000.000,323300.000,301425.000,264500.000,319997.500,350000.000,352500.000,303750.000,300000.000,334000.000,322500.000,355000.000,312500.000,315000.000,342500.000,320000.000,310000.000,355000.000,312500.000,364750.000,349000.000,355000.000,345150.000,358175.000,328254.000,370000.000,327500.000,345000.000,386000.000,339000.000,330000.000,360000.000,395000.000,337400.000,349900.000,390000.000,340000.000,386750.000,370000.000,300000.000,363500.000,356928.000,364950.000,362019.000,404250.000,435000.000,431000.000,373700.000,369125.000,420000.000,432500.000,395000.000,385000.000,360780.500,429680.000,432500.000,410000.000,419000.000,410000.000,427500.000,442500.000,479000.000,439900.000,444837.500,475000.000,467500.000,500000.000,470000.000,478000.000,470000.000,495840.000,490000.000,471000.000,427500.000,475000.000,480000.000,440000.000,473526.000,489112.000,462524.000,510000.000,500000.000,520000.000,495000.000,491500.000,539672.000,535000.000,514487.500,535000.000,567500.000,570000.000,545000.000,504000.000,499999.000,575000.000,525000.000,578750.000,605000.000,537500.000,620000.000,552500.000,577000.000,562500.000
Staten Island,Staten Island,borough,390000.000,401700.000,408943.500,391100.000,370555.000,403350.000,396100.000,425000.000,410000.000,395000.000,385000.000,390000.000,390000.000,370000.000,380000.000,380000.000,365000.000,392500.000,406000.000,380000.000,389000.000,382660.000,387500.000,385000.000,374500.000,390000.000,390000.000,392500.000,381000.000,390000.000,395230.000,405000.000,400000.000,381500.000,415000.000,410000.000,380300.000,386000.000,385000.000,388000.000,415740.000,425000.000,406925.000,412500.000,416000.000,395000.000,400000.000,390000.000,405499.000,415000.000,385160.000,405000.000,399750.000,413500.000,420000.000,400000.000,415740.000,425000.000,411000.000,425000.000,400000.000,405000.000,403386.000,405000.000,415000.000,427500.000,420000.000,425000.000,436000.000,410000.000,435000.000,430000.000,428625.000,437500.000,422900.000,436000.000,430000.000,450000.000,460000.000,465000.000,479000.000,489000.000,475000.000,481548.000,480774.000,481000.000,484000.000,481650.000,480000.000,528000.000,500000.000,525000.000,520000.000,535000.000,514000.000,513750.000,542381.500,533000.000,530000.000,540000.000,529000.000,545000.000,550000.000,545000.000,533000.000,542500.000,560000.000,550000.000,542000.000,525000.000,522500.000,534580.000,545000.000,535000.000,554723.000,575000.000,551891.000,550000.000,550000.000,551025.500,548141.000,549500.000,570000.000,580000.000,555000.000,575000.000,554946.000,560037.000,566250.000,580000.000,580000.000,580000.000,590000.000,575000.000,585000.000,615000.000,582500.000
Stuyvesant Town/PCV,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunnyside,Queens,neighborhood,,,,,,,,,,,,,,,,,,,635000.000,,,,,,,,,,,,,,725000.000,,,,,,,,,,,,,,,,,,,,,,,780000.000,,,,,,,,,,,925000.000,,767500.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunset Park,Brooklyn,neighborhood,760000.000,677750.000,747500.000,700000.000,740000.000,750000.000,600000.000,,632500.000,788000.000,700000.000,730000.000,745000.000,835000.000,719000.000,775000.000,,802000.000,770000.000,772500.000,766500.000,,813000.000,750000.000,850000.000,650000.000,576000.000,700000.000,667500.000,680000.000,899500.000,742500.000,,810000.000,820000.000,720000.000,675000.000,740000.000,820000.000,762500.000,888750.000,805000.000,797050.000,765500.000,854000.000,875000.000,775000.000,937000.000,800000.000,842500.000,693500.000,875000.000,770000.000,874000.000,950000.000,952500.000,940000.000,995000.000,975000.000,980000.000,912500.000,998500.000,930000.000,980000.000,985000.000,985000.000,990000.000,,1300000.000,990000.000,900000.000,1260000.000,980000.000,985000.000,955000.000,918250.000,990000.000,1155000.000,1200000.000,998000.000,1189000.000,1295000.000,,999000.000,1165000.000,1325000.000,,900000.000,992500.000,991500.000,925000.000,1283472.500,1230000.000,980000.000,1292500.000,1405000.000,1300000.000,1100000.000,1210000.000,1390000.000,,1390000.000,1400000.000,1300000.000,1250000.000,1380000.000,1230000.000,,,1324500.000,1325000.000,,,,,1160000.000,1330000.000,1235000.000,,1215000.000,1330000.000,,,,,,,,,1320000.000,,1137500.000,,,1360000.000,1450000.000,
The Rockaways,Queens,submarket,340000.000,320000.000,275500.000,325000.000,240464.000,360337.500,312600.000,384600.000,350000.000,264000.000,265000.000,235000.000,277720.000,340000.000,330000.000,219500.000,318396.000,275000.000,336895.500,370000.000,435000.000,565785.000,282710.000,487000.000,495000.000,464777.500,506312.500,387040.000,380000.000,391250.000,510000.000,333000.000,507090.000,435000.000,,362500.000,317500.000,394513.000,247000.000,427500.000,365000.000,428480.000,463000.000,435000.000,410000.000,316306.000,387500.000,436500.000,492000.000,203500.000,335500.000,400000.000,385000.000,350000.000,439000.000,390000.000,393975.000,388000.000,435000.000,424750.000,415000.000,410000.000,305000.000,420000.000,392500.000,375000.000,428802.500,540000.000,357688.000,423174.500,425000.000,378750.000,434700.000,437500.000,322000.000,317205.000,459000.000,450000.000,425000.000,465425.000,455750.000,370000.000,385000.000,447500.000,471450.000,430000.000,419830.000,390000.000,413700.000,445000.000,431600.000,424757.000,479750.000,505000.000,530000.000,420000.000,450000.000,410000.000,520000.000,391000.000,481000.000,455000.000,475000.000,542000.000,558250.000,428000.000,568670.000,525000.000,468000.000,520000.000,549400.000,422238.500,500000.000,467650.000,530000.000,575383.500,610000.000,570250.000,622500.000,539400.000,509000.000,518000.000,530000.000,440000.000,582000.000,527750.000,595000.000,755000.000,635000.000,653000.000,815000.000,652500.000,680000.000,600000.000,595000.000,625000.000,699999.000
Throgs Neck,Bronx,neighborhood,373825.000,347000.000,445000.000,,,370000.000,400000.000,,407509.000,281654.500,,,338500.000,,400500.000,,344355.000,346000.000,397500.000,350000.000,383510.500,368740.000,377500.000,387500.000,,335000.000,344705.000,,395000.000,400000.000,,370000.000,387000.000,,327500.000,360000.000,336870.000,385000.000,358000.000,340000.000,352500.000,,410000.000,,,424540.000,319475.000,377500.000,,,354000.000,,357000.000,427500.000,385400.000,449000.000,385000.000,370900.000,357087.000,348900.000,415925.000,,357500.000,387500.000,395000.000,454950.000,480250.000,395000.000,415000.000,380450.500,407500.000,440000.000,,387100.000,370000.000,422500.000,450000.000,410000.000,460000.000,409500.000,434750.000,386500.000,531000.000,437500.000,469500.000,355000.000,419000.000,445000.000,435000.000,487750.000,459000.000,483395.000,499000.000,549000.000,502500.000,600000.000,487500.000,500860.000,488000.000,456500.000,475000.000,544631.000,462000.000,515000.000,554500.000,580000.000,535000.000,485000.000,469500.000,503000.000,522500.000,381972.000,557500.000,583500.000,565950.000,525000.000,605000.000,540000.000,580000.000,520000.000,520000.000,542500.000,560000.000,519500.000,510000.000,509000.000,560000.000,,500000.000,588000.000,609500.000,605000.000,596500.000,550000.000,660000.000,600000.000,695000.000
Tremont,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537499.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tribeca,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University Heights,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper East Side,Manhattan,neighborhood,,,,,,,,,,,,3800000.000,,,,,,,,,,,,,,,,,,,,,,,,8250000.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8557505.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11125000.000,,,,,,,,,,,,,,,,,,,,,,,
Upper West Side,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4500000.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utopia,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Van Nest,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365000.000,,,,466900.000,,,,,328500.000,,,,,,,,,,400000.000,,,,330000.000,,,,,412500.000,,,430000.000,,,,,,,430950.000,475000.000,,,,,499000.000,,495000.000,,,467000.000,,,,500000.000,,,,,566000.000,,612500.000,456250.000,625000.000,,,,520000.000,,,,600000.000,,,,,,,,,,,,,,,,,,,,,,,
Wakefield,Bronx,neighborhood,287500.000,,348000.000,349079.000,356225.000,347500.000,337250.000,,,,,371000.000,,,339947.500,312500.000,344893.500,395000.000,396000.000,332550.000,,287500.000,295200.000,,,335000.000,325000.000,334750.000,320000.000,331999.000,320650.000,,337500.000,321300.000,,,,,353000.000,363500.000,365732.500,346000.000,355000.000,354085.500,327383.500,338000.000,321280.000,298090.000,284388.500,370000.000,343000.000,330149.500,353000.000,341100.000,376100.000,365000.000,380000.000,,305500.000,430000.000,336000.000,322500.000,358000.000,334500.000,,365000.000,381500.000,368000.000,335000.000,375000.000,,354500.000,386140.000,396500.000,346747.500,402812.500,405000.000,350000.000,376000.000,375500.000,415000.000,390500.000,400000.000,400000.000,359000.000,407500.000,354500.000,445000.000,425000.000,550000.000,400000.000,540000.000,492500.000,405600.000,479800.000,390000.000,412500.000,452498.000,486720.000,400000.000,450000.000,520959.000,467500.000,438750.000,476750.000,385320.000,425000.000,430000.000,504500.000,445000.000,446160.000,492500.000,550000.000,473737.500,423000.000,550000.000,473000.000,569000.000,555018.500,494475.000,505000.000,555000.000,531450.000,,671875.000,502000.000,,428000.000,627500.000,535000.000,535000.000,475000.000,532500.000,532000.000,650000.000,,565000.000
Washington Heights,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Harlem,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Village,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6487500.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8500000.000,,,,,,,,,,,,,,,,,,,,,,,
Westchester Village,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455000.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455000.000,,,,,,,515000.000,,,,,,487500.000,,,,,,,,,,,,,,,,,,,,552500.000,,,,,,,,,,,,,,,
Whitestone,Queens,neighborhood,655000.000,585000.000,600000.000,602500.000,671500.000,630000.000,700000.000,,596500.000,660000.000,665000.000,570000.000,519500.000,817500.000,,,624000.000,635000.000,640000.000,525000.000,,551500.000,630000.000,612500.000,530000.000,565000.000,565000.000,655000.000,680000.000,740000.000,536000.000,558000.000,664100.000,594500.000,715500.000,625000.000,582500.000,624750.000,599000.000,661500.000,650000.000,700000.000,625000.000,622750.000,699999.000,777500.000,700000.000,669000.000,782500.000,747500.000,682500.000,725000.000,684000.000,797750.000,950000.000,800000.000,726500.000,827500.000,800000.000,750000.000,837875.000,677000.000,690000.000,717500.000,973212.500,675000.000,857500.000,797500.000,775000.000,700000.000,699000.000,870000.000,712500.000,855000.000,880000.000,730000.000,854500.000,825000.000,790000.000,785000.000,860000.000,827500.000,878000.000,866500.000,873500.000,863000.000,886000.000,930000.000,876500.000,864250.000,935000.000,880000.000,872500.000,967499.500,905000.000,921500.000,850000.000,920000.000,860000.000,890000.000,943750.000,1030000.000,920500.000,940000.000,902500.000,938444.000,990000.000,1080000.000,945000.000,865000.000,962000.000,951500.000,1090000.000,900000.000,885000.000,896944.000,990000.000,969444.000,926000.000,1095000.000,832500.000,980000.000,930000.000,,,998999.500,,960000.000,925000.000,1050000.000,990000.000,1065000.000,890000.000,930000.000,914500.000,920000.000,1250000.000
Williamsbridge,Bronx,neighborhood,390000.000,459500.000,,413209.500,,365000.000,399000.000,357500.000,,,,,,,,,,300000.000,,,315000.000,378000.000,334150.500,302764.000,,,,340000.000,364920.000,326800.000,,173000.000,310563.000,,,275000.000,265000.000,,365000.000,339000.000,343919.000,,379291.000,382500.000,369150.000,331550.000,375950.000,275000.000,363500.000,311500.000,393568.000,343000.000,390000.000,375000.000,436460.000,377500.000,325000.000,412500.000,326500.000,325000.000,341180.000,329755.000,301600.000,353906.500,,386000.000,335000.000,400000.000,430000.000,338500.000,409000.000,370000.000,434300.000,334811.500,345000.000,290000.000,426349.000,447000.000,382000.000,425000.000,425000.000,388000.000,560000.000,441000.000,530000.000,397068.500,428000.000,459202.000,440000.000,452100.000,450010.000,464500.000,501900.000,494984.000,499950.000,460000.000,470000.000,365000.000,478625.500,380000.000,490000.000,580000.000,527500.000,545000.000,445000.000,475000.000,547825.000,510000.000,455000.000,542500.000,404250.000,541399.000,453849.000,532245.000,445000.000,508667.500,549999.500,535000.000,572500.000,553016.000,622500.000,635000.000,640276.000,,,565000.000,510000.000,627000.000,,,468500.000,645000.000,485000.000,605000.000,500000.000,560000.000,
Williamsburg,Brooklyn,neighborhood,,,,882500.000,,635000.000,483500.000,,600000.000,510000.000,,,,,,400000.000,763750.000,,610000.000,655180.500,831000.000,,912500.000,,800000.000,,,,710000.000,,756843.500,782500.000,665000.000,939500.000,,1047500.000,682500.000,695000.000,,,,1049500.000,1375000.000,1287500.000,,1270000.000,,899500.000,990000.000,,,775000.000,1055000.000,,,,995000.000,1625000.000,1387500.000,1530000.000,,,2000000.000,1750000.000,1950000.000,1850000.000,1825000.000,1500000.000,,1300500.000,,,,,,,1775000.000,987500.000,1775000.000,2100000.000,,,1200000.000,1573900.000,,,2400000.000,,1850000.000,1487500.000,1825000.000,2125000.000,1530000.000,,2067500.000,2060000.000,2050000.000,,1785000.000,2300000.000,1680000.000,2125000.000,1905000.000,,,,,,,,,,1862500.000,1817500.000,2400000.000,,,,,3000000.000,,,,,,,,,,,,,,2440000.000,,,
Windsor Terrace,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1172500.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Woodhaven,Queens,neighborhood,380125.000,417500.000,375000.000,347600.000,355000.000,304200.000,378500.000,350000.000,355500.000,348000.000,345000.000,367900.000,362500.000,355000.000,347500.000,395000.000,335000.000,385000.000,330000.000,379000.000,382500.000,307000.000,345000.000,382500.000,357750.000,340000.000,360400.000,358000.000,380000.000,382500.000,347550.000,371000.000,340000.000,308500.000,340000.000,394500.000,360000.000,386000.000,395000.000,370587.500,350000.000,362000.000,370000.000,390000.000,399000.000,355000.000,382500.000,452000.000,449024.000,408500.000,433000.000,415000.000,477500.000,450000.000,437800.000,400000.000,370000.000,395000.000,440000.000,437500.000,507750.000,450000.000,475000.000,400000.000,415740.000,440000.000,439900.000,460000.000,490000.000,477500.000,450000.000,475000.000,480000.000,488000.000,489000.000,545000.000,515000.000,498000.000,560000.000,511750.000,614750.000,642282.000,575000.000,523500.000,530000.000,537500.000,534000.000,590000.000,520000.000,671000.000,650000.000,565128.000,564500.000,603944.000,530000.000,600000.000,550000.000,611587.000,600000.000,562500.000,649000.000,670000.000,625000.000,650500.000,601500.000,596000.000,655000.000,667500.000,570000.000,595000.000,780000.000,580000.000,645000.000,680000.000,659000.000,645000.000,600000.000,707500.000,595000.000,586500.000,639000.000,612000.000,720000.000,625000.000,690000.000,,776000.000,600000.000,625000.000,657500.000,740000.000,699000.000,760000.000,830000.000,697500.000,630650.000,700000.000
Woodlawn,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Woodside,Queens,neighborhood,,,,,,,,535000.000,,,525000.000,,,643000.000,,,,,,,,,558000.000,,,,,,,,,,633000.000,,,,,,,,608750.000,,,,,600000.000,,,620000.000,,,,,,,,,625000.000,,808000.000,870000.000,,,600000.000,,,,747692.000,,,725000.000,,,,,,,,,,,,987500.000,,,,,,,,,,,901000.000,,,,,,,,,,,,,,,,,,,985000.000,,,995000.000,,,,,,,,,,,,,,,,,,,,840000.000,
Woodstock,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
